"dog_id","survey_year","mm_jr_date","mm_jr_location","mm_jr_location_description","mm_jr_number_practice_jog_trials","mm_jr_jog_trial_1_outcome","mm_jr_jog_trial_1_time_seconds","mm_jr_jog_trial_1_problems","mm_jr_jog_trial_2_outcome","mm_jr_jog_trial_2_time_seconds","mm_jr_jog_trial_2_problems","mm_jr_jog_trial_3_outcome","mm_jr_jog_trial_3_time_seconds","mm_jr_jog_trial_3_problems","mm_jr_jog_trials_motivation_treat","mm_jr_jog_trials_motivation_toy","mm_jr_jog_trials_motivation_verbal","mm_jr_jog_trials_motivation_clapping","mm_jr_jog_trials_motivation_none","mm_jr_jog_trials_motivation_other","mm_jr_jog_trials_motivation_other_description","mm_jr_number_practice_run_trials","mm_jr_run_trial_1_outcome","mm_jr_run_trial_1_time_seconds","mm_jr_run_trial_1_problems","mm_jr_run_trial_2_outcome","mm_jr_run_trial_2_time_seconds","mm_jr_run_trial_2_problems","mm_jr_run_trial_3_outcome","mm_jr_run_trial_3_time_seconds","mm_jr_run_trial_3_problems","mm_jr_run_trials_motivation_treat","mm_jr_run_trials_motivation_toy","mm_jr_run_trials_motivation_verbal","mm_jr_run_trials_motivation_clapping","mm_jr_run_trials_motivation_none","mm_jr_run_trials_motivation_other","mm_jr_run_trials_motivation_other_description"
43757,"annual_2023","2023-04-30",0,"tennis court, painted concrete",4,1,"5.25",NA,1,"5.97",NA,1,"5.44",NA,0,0,1,0,0,0,NA,2,1,"1.47",NA,1,"1.53",NA,1,"1.69",NA,0,1,1,0,0,0,NA
43765,"annual_2023","2023-05-20",0,"front yard",3,1,"3.76",NA,1,"3.58",NA,1,"4.68",NA,0,1,0,0,0,0,NA,2,1,"1.87",NA,1,"1.4",NA,1,"1.6",NA,0,1,0,0,0,0,NA
43835,"annual_2022","2022-07-19",0,"inside garage and on driveway.  Concrete",3,1,"3.93",NA,1,"3.68",NA,1,"3.41",NA,0,0,1,0,0,0,NA,3,1,"2.64",NA,1,"3.93",NA,1,"2.93",NA,1,0,1,0,0,0,NA
43835,"annual_2023","2023-04-29",1,"Garage and driveway",1,1,"4.14",NA,1,"3.62",NA,1,"3.87",NA,0,0,0,0,1,0,NA,2,0,NA,"I didn't start the timer.",1,"3.9",NA,1,"4.1",NA,1,0,1,0,0,0,NA
43977,"annual_2023","2023-05-12",1,"Basement",1,1,"3.15",NA,1,"3.25",NA,1,"3.54",NA,1,0,0,0,0,0,NA,2,1,"2.66",NA,1,"2.7",NA,1,"2.65",NA,1,0,1,0,0,0,NA
44080,"annual_2023","2023-05-05",1,"in my backyard",2,1,"15.6",NA,1,"9.8",NA,1,"9.43",NA,1,0,1,0,0,0,NA,2,1,"12.5",NA,1,"9",NA,1,"9.2",NA,1,0,1,0,0,0,NA
44156,"annual_2023","2023-05-03",1,"inside garage (concrete) to outside (gravel)",3,1,"5.3",NA,1,"5.5",NA,1,"5.4",NA,0,0,1,0,0,0,NA,2,1,"3.6",NA,1,"3.7",NA,1,"4.6",NA,1,0,1,0,0,0,NA
44188,"annual_2023","2023-05-22",0,"In our yard.  Grass",2,1,"3.92",NA,1,"3.04",NA,0,NA,"He wasn't interested in doing it again",1,0,1,0,0,0,NA,1,1,"3.04",NA,0,NA,"He wanted to play with sister",0,NA,"He wanted to play with sister",0,0,1,0,0,0,NA
44255,"annual_2023","2023-05-15",0,"inside my house, hardwood floor",3,1,"7.19",NA,1,"7.21",NA,1,"7.05",NA,1,0,1,0,0,0,NA,3,1,"3.65",NA,1,"3.55",NA,1,"3.75",NA,1,0,1,0,0,0,NA
44305,"annual_2022","2022-10-24",1,"Back yard",3,1,"3.78",NA,1,"4.0",NA,1,"3.59",NA,0,0,1,0,0,0,NA,3,1,"2.24",NA,1,"1.89",NA,1,"2.00",NA,1,0,1,0,0,0,NA
44359,"annual_2023","2023-05-05",1,"My sister's yard starting just past the deck",1,1,"4.82",NA,1,"4.18",NA,1,"4.42",NA,0,0,1,0,0,0,NA,1,1,"2.04",NA,1,"2.21",NA,1,"2.09",NA,1,0,1,0,0,0,NA
44427,"annual_2023","2023-05-22",0,"front yard",2,1,"3.79",NA,1,"3.83",NA,1,"3.96",NA,0,0,0,0,1,0,NA,1,1,"1.97",NA,1,"1.89",NA,1,"2.03",NA,0,1,0,0,0,0,NA
44430,"annual_2023","2023-04-23",0,"HS Track, rubberized footing",3,1,"4.39",NA,1,"4.39",NA,1,"3.57",NA,0,0,1,0,0,0,NA,3,1,"2.18",NA,1,"2.12",NA,1,"1.86",NA,0,0,1,0,0,0,NA
44449,"annual_2023","2023-05-18",0,"Road",5,1,"4.11",NA,1,"4.16",NA,1,"4.11",NA,0,0,1,0,0,0,NA,5,1,"2.0",NA,1,"1.94",NA,1,"1.84",NA,1,0,0,0,0,0,NA
44486,"annual_2023","2023-05-02",0,"Back yard",3,1,"7.52",NA,1,"7.21",NA,1,"7.48",NA,0,0,1,0,0,0,NA,2,1,"2.76",NA,1,"2.64",NA,1,"2.73",NA,1,0,0,0,0,0,NA
44585,"annual_2023","2023-05-07",1,"Flat backyard",1,1,"7",NA,1,"7",NA,1,"7",NA,1,0,0,0,0,0,NA,1,1,"6",NA,1,"6",NA,1,"6",NA,1,0,0,0,0,0,NA
44693,"annual_2023","2023-04-22",0,"my grass yard",4,1,"3.95",NA,1,"3.75",NA,1,"3.89",NA,1,0,0,0,0,0,NA,3,0,NA,"She swerved off course and stopped briefly. Notes for #2 and 3 - she did it, but slowed from her trials, which were about 1.87. She seemed to have gotten a little bored from repetition. I've noticed sometimes training Labs that if you keep repeating something they're doing correctly, they seem to get confused as if they wonder why they have to keep doing it.",1,"2.20",NA,1,"2.35",NA,1,0,0,0,0,0,NA
44749,"annual_2022","2022-07-31",0,"driveway",1,1,"6.53",NA,1,"6.13",NA,1,"5.55",NA,1,0,0,0,0,0,NA,1,1,"3.98",NA,1,"3.23",NA,1,"3.42",NA,1,0,1,0,0,0,NA
44749,"annual_2023","2023-04-30",1,"outside concrete driveway",2,1,"6.35",NA,1,"6.02",NA,1,"6.5",NA,1,0,0,0,0,0,NA,1,1,"3.2",NA,1,"3.9",NA,1,"3.4",NA,1,0,0,0,0,0,NA
44838,"annual_2022","2022-07-25",1,"my yard in the back yard that is flat and level",2,1,"4.20",NA,1,"4.30",NA,1,"4.20",NA,0,0,1,0,0,0,NA,1,1,"1.80",NA,1,"1.80",NA,1,"2.01",NA,0,1,0,0,0,0,NA
44977,"annual_2023","2023-05-13",1,"in my yard with grass",3,1,"5.45",NA,1,"4.53",NA,1,"3.95",NA,1,0,1,0,0,0,NA,3,1,"2.26",NA,1,"1.91",NA,1,"2.01",NA,1,1,1,0,0,0,NA
45108,"annual_2022","2022-07-03",1,"Concrete in back yard",2,1,"9.56",NA,1,"8.23",NA,1,"9.68",NA,0,0,1,0,0,0,NA,2,0,NA,"Was distracted by the timer but would not run to her",0,NA,"Same thing",0,NA,"Again, ran towards the timer but did not complete the course. Practice was done throwing her ball without a timer and she ran the course",0,1,0,0,0,0,NA
45108,"annual_2023","2023-05-04",1,"Back yard",3,0,NA,"Timer got confused",1,"6.63",NA,1,"6.31",NA,0,0,0,0,1,0,NA,3,0,NA,"Timer messed up didn't press stop I time",1,"2.59",NA,1,"1.89",NA,0,1,0,0,0,0,NA
45225,"annual_2023","2023-05-18",1,"in our yard on the grass",3,1,"4.28",NA,1,"3.95",NA,1,"4.20",NA,1,0,1,0,0,0,NA,2,1,"1.60",NA,1,"1.50",NA,1,"1.73",NA,1,0,1,0,0,0,NA
45424,"annual_2023","2023-05-15",0,"In our backyard, grass",2,1,"10",NA,1,"11",NA,1,"10",NA,1,0,0,0,0,0,NA,2,1,"9",NA,1,"10",NA,1,"10",NA,1,0,0,0,0,0,NA
45445,"annual_2022","2022-07-11",0,"in my yard on grass",3,1,"4.96",NA,1,"5.72",NA,1,"5.03",NA,1,0,1,0,0,0,NA,3,1,"2.55",NA,1,"2.60",NA,1,"2.99",NA,1,0,1,0,0,0,NA
45445,"annual_2023","2023-04-30",1,"in my yard on grass",3,1,"5.03",NA,1,"4.80",NA,1,"5.71",NA,1,0,1,0,0,0,NA,2,1,"2.18",NA,1,"2.25",NA,1,"2.79",NA,1,0,1,0,0,0,NA
45453,"annual_2023","2023-04-27",0,"backyard, gravel",5,1,"2.05",NA,1,"2.5",NA,1,"2.17",NA,0,1,0,0,0,0,NA,3,1,"1.02",NA,1,"1.09",NA,1,"1.1",NA,0,1,0,0,0,0,NA
45500,"annual_2022","2022-07-25",0,"Side yard",2,1,"5.23",NA,1,"5.01",NA,1,"3.98",NA,0,0,0,0,1,0,NA,2,1,"1.6",NA,1,"1.4",NA,1,"1.71",NA,0,1,0,0,0,0,NA
45500,"annual_2023","2023-05-18",1,"Side yard to house",2,1,"5.09",NA,1,"4.23",NA,1,"4.67",NA,0,0,0,0,1,0,NA,1,1,"1.65",NA,1,"1.86",NA,1,"2.08",NA,0,1,0,0,0,0,NA
45508,"annual_2022","2022-08-02",1,"Concrete dock",3,1,"3.15",NA,1,"3.41",NA,1,"3.59",NA,0,0,1,0,0,0,NA,2,1,"1.02",NA,1,"1.48",NA,1,"1.37",NA,1,0,0,1,0,0,NA
45510,"annual_2023","2023-05-24",1,"in my yard",3,1,"5.79",NA,1,"5.44",NA,1,"5.77",NA,1,0,0,0,0,0,NA,2,1,"1.80",NA,1,"1.73",NA,1,"1.62",NA,1,0,0,0,0,0,NA
45569,"annual_2023","2023-04-16",0,"inside my house on tile",1,1,"3.40",NA,1,"3.10",NA,1,"3.30",NA,0,0,1,0,0,0,NA,1,1,"2.90",NA,1,"2.90",NA,1,"2.65",NA,0,0,0,0,0,1,"Handler ran with"
45596,"annual_2023","2023-05-17",0,"in my yard",3,1,"4.41",NA,1,"4.53",NA,1,"5.12",NA,0,0,1,0,0,0,NA,3,1,"3.06",NA,1,"2.74",NA,1,"2.79",NA,0,0,1,0,0,0,NA
45659,"annual_2023","2023-05-20",0,"concrete driveway",2,1,"5.98",NA,1,"6.51",NA,1,"6.25",NA,1,0,1,0,0,0,NA,2,0,NA,"didn't want to run   he jogged",0,NA,"didn't want to run  he just jogged",0,NA,"same as before",1,0,1,0,0,0,NA
45723,"annual_2023","2023-05-22",1,"in back yard",3,1,"3.91",NA,1,"3.83",NA,1,"4.79",NA,1,0,1,0,0,0,NA,3,1,"3.09",NA,1,"2.98",NA,1,"3.19",NA,1,0,1,0,0,0,NA
45918,"annual_2022","2022-07-09",0,"in the yard, starting about 1 foot out from steps",3,1,"6.4",NA,1,"5.99",NA,1,"5.83",NA,1,0,1,0,0,0,NA,4,1,"4.01",NA,0,NA,"he didn't take off right away; total time was 5.15, but he probably spent 1 second sniffing at the start line",1,"2.91",NA,1,0,1,0,0,0,NA
45929,"annual_2023","2023-05-13",1,"Back yard. Dirt",3,1,"4.10",NA,1,"4.62",NA,1,"4.07",NA,1,0,1,0,0,0,NA,3,1,"2.23",NA,1,"1.92",NA,1,"2.65",NA,1,0,1,0,0,0,NA
45988,"annual_2023","2023-04-25",0,"driveway. concrete",2,1,"4.32",NA,1,"3.93",NA,1,"4.05",NA,0,0,1,0,0,0,NA,3,1,"2.51",NA,1,"2.45",NA,1,"2.12",NA,1,0,1,0,0,0,NA
46068,"annual_2023","2023-05-13",0,"The front yard between the trees and the bush line",3,1,"5.97",NA,1,"5.33",NA,1,"5.13",NA,0,0,1,0,0,0,NA,3,1,"3.02",NA,1,"2.70",NA,1,"2.77",NA,0,0,1,0,0,0,NA
46092,"annual_2022","2022-08-02",0,"my backyard, grass, flat",3,1,"6.53",NA,1,"6.21",NA,1,"6.33",NA,0,0,1,0,0,0,NA,3,1,"4.83",NA,1,"4.21",NA,1,"4.37",NA,0,0,1,0,0,0,NA
46179,"annual_2023","2023-05-05",1,"At Moscow Idaho fairgrounds. Flat grass surface.",3,1,"3.65",NA,1,"3.5",NA,1,"3.58",NA,0,0,0,0,1,0,NA,2,1,"1.75",NA,1,"1.83",NA,1,"1.89",NA,1,0,1,0,0,0,NA
46210,"annual_2023","2023-04-18",0,"driveway",1,1,"3.0",NA,1,"3.0",NA,1,"2.8",NA,0,0,1,0,0,0,NA,1,1,"3.0",NA,1,"2.9",NA,1,"2.9",NA,0,0,1,0,0,0,NA
46218,"annual_2023","2023-04-29",0,"Across a lower level rec room and straight into a storage room to get the full length",2,1,"4.7",NA,1,"4.11",NA,1,"2.98",NA,0,0,1,1,0,0,NA,2,1,"3.78",NA,1,"2.99",NA,1,"3.18",NA,0,0,1,1,0,0,NA
46367,"annual_2023","2023-04-16",0,"Driveway",3,1,"9.15",NA,1,"7.16",NA,1,"7.52",NA,0,0,1,1,0,0,NA,3,1,"5.2",NA,1,"5.1",NA,1,"5.5",NA,1,0,0,0,0,0,NA
46451,"annual_2023","2023-04-30",0,"In our backyard/grass",3,1,"4.55",NA,1,"4.79",NA,1,"4.45",NA,0,0,1,0,0,0,NA,3,1,"3.79",NA,1,"2.97",NA,1,"2.24",NA,1,0,1,1,0,0,NA
46497,"annual_2023","2023-05-07",1,"Outside",3,0,NA,"Olive started to do a full run.",1,"5.39",NA,1,"5.30",NA,0,0,1,0,0,0,NA,3,1,"1.73",NA,1,"1.67",NA,1,"1.66",NA,1,0,0,0,0,0,NA
46686,"annual_2023","2023-05-06",1,"I'm my yard grass",2,1,"3.90",NA,1,"3.20",NA,1,"2.33",NA,1,0,1,0,0,0,NA,2,1,"1.62",NA,1,"1.48",NA,1,"2.27",NA,1,0,1,0,0,0,NA
46730,"annual_2023","2023-05-05",1,"concrete at school walkway",1,1,"6.40",NA,1,"6.58",NA,1,"6.29",NA,1,0,0,0,0,0,NA,1,1,"4.78",NA,1,"4.76",NA,1,"4.25",NA,1,0,0,0,0,0,NA
46838,"annual_2023","2023-05-09",0,"In my back yard, on the grass.",2,1,"6.48",NA,1,"6.52",NA,1,"5.85",NA,1,0,1,0,0,0,NA,2,1,"5.67",NA,1,"3.91",NA,1,"3.82",NA,1,0,1,0,0,0,NA
46919,"annual_2023","2023-05-07",0,"In my driveway, starting where the driveway meets the sidewalk and moving towards the rear of the driveway.",2,1,"1.62",NA,1,"1.33",NA,1,"1.45",NA,0,0,1,0,0,0,NA,1,1,"0.68",NA,1,"0.85",NA,1,"0.66",NA,0,0,1,1,0,0,NA
47011,"annual_2023","2023-04-09",1,"Driveway",3,1,"4.10",NA,1,"3.46",NA,1,"3.46",NA,0,0,1,0,0,0,NA,2,1,"2.20",NA,1,"2.11",NA,1,"2.23",NA,1,0,0,0,0,0,NA
47110,"annual_2023","2023-04-18",1,"Bach yard, grass",3,1,"4.00",NA,1,"4.3",NA,1,"3.9",NA,0,0,1,0,0,0,NA,3,1,"2.8",NA,1,"3.2",NA,1,"3.4",NA,1,0,0,0,0,0,NA
47534,"annual_2023","2023-05-20",0,"outdoor hallway",3,1,"5.5",NA,1,"4.93",NA,1,"5.13",NA,1,0,0,0,0,0,NA,3,1,"3.61",NA,1,"2.51",NA,1,"3.63",NA,1,0,0,0,0,0,NA
47597,"annual_2023","2023-04-23",0,"In my back yard",2,1,"4.66",NA,1,"4.70",NA,1,"6.78",NA,1,0,0,0,0,0,NA,1,1,"3.03",NA,1,"3.3",NA,1,"2.45",NA,1,0,1,1,0,0,NA
47634,"annual_2023","2023-05-07",0,"Outside in my backyard, parallel to the fence by the second driveway",3,1,"3.41",NA,1,"3.67",NA,1,"3.36",NA,0,0,1,0,0,0,NA,3,1,"1.83",NA,1,"2.09",NA,1,"1.89",NA,0,0,1,0,0,0,NA
47646,"annual_2023","2023-05-19",0,"in my yard",3,1,"4.85",NA,1,"4.42",NA,1,"5.42",NA,0,0,1,0,0,0,NA,3,1,"2.48",NA,1,"2.06",NA,1,"2.28",NA,0,0,0,0,1,0,NA
47748,"annual_2023","2023-04-09",0,"my backyard",2,1,"5.05",NA,1,"5.45",NA,1,"5.4",NA,0,0,0,0,1,0,NA,4,1,"2.16",NA,1,"2.16",NA,1,"2.23",NA,1,0,0,0,0,0,NA
47778,"annual_2023","2023-05-11",1,"in my driveway, asphalt",3,1,"4.68",NA,1,"3.61",NA,1,"4.93",NA,0,0,1,0,0,0,NA,4,1,"3.30",NA,1,"3.7",NA,1,"3.75",NA,1,0,0,0,0,0,NA
47876,"annual_2023","2023-04-14",1,"Inside fenced yard",2,1,"5.88",NA,1,"5.21",NA,0,NA,"Distracted by mail truck",1,0,1,0,0,0,NA,3,1,"2.1",NA,1,"2.01",NA,1,"1.83",NA,0,1,1,0,0,0,NA
47897,"annual_2023","2023-04-15",0,"Sidewalk next to my house--concrete",4,1,"4.07",NA,1,"3.88",NA,1,"422",NA,1,0,0,0,0,0,NA,4,1,"3.28",NA,1,"3.68",NA,1,"3.21",NA,1,0,0,0,0,0,NA
47904,"annual_2023","2023-04-29",0,"paved parking lot",2,1,"3.61",NA,1,"3.82",NA,1,"3.62",NA,1,0,0,0,0,0,NA,2,1,"3.14",NA,1,"2.91",NA,1,"2.73",NA,1,0,0,0,0,0,NA
47918,"annual_2022","2022-07-24",0,"In my front yard on the grass",3,1,"4.25",NA,1,"3.56",NA,1,"4.05",NA,0,0,1,0,0,0,NA,3,1,"4.55",NA,1,"4.78",NA,1,"4.13",NA,1,0,1,0,0,0,NA
47918,"annual_2023","2023-05-07",1,"In the front yard on the grass.",3,1,"3.90",NA,1,"4.26",NA,1,"4.15",NA,0,0,1,0,0,0,NA,3,1,"3.48",NA,1,"3.59",NA,1,"3.58",NA,0,0,1,0,0,0,NA
48107,"annual_2022","2022-07-23",0,"inside my house with vinyl flooring",3,1,"5.1",NA,1,"4.58",NA,1,"4.56",NA,0,0,1,0,0,0,NA,3,1,"2.96",NA,1,"3.11",NA,1,"3.1",NA,1,0,1,0,0,0,NA
48121,"annual_2023","2023-05-19",0,"In my back yard and the footing is grass",3,1,"3.46",NA,1,"3.67",NA,1,"3.47",NA,0,0,1,0,0,0,NA,1,1,"1.80",NA,1,"1.97",NA,1,"1.98",NA,1,0,0,0,0,0,NA
48289,"annual_2023","2023-05-06",1,"In our backyard (left side of house), concrete pavers",2,1,"5.22",NA,1,"5.31",NA,1,"5.37",NA,0,0,1,0,0,0,NA,2,1,"2.20",NA,1,"2.25",NA,1,"2.52",NA,0,1,1,0,0,0,NA
48334,"annual_2022","2022-07-24",1,"back yard on grass",3,1,"4.35",NA,1,"3.28",NA,1,"3.53",NA,1,0,1,0,0,0,NA,3,1,"2.56",NA,1,"2.19",NA,1,"2.40",NA,1,0,1,0,0,0,NA
48367,"annual_2023","2023-04-16",1,"Concrete and dirt",1,1,"5.77",NA,1,"5.80",NA,1,"579",NA,1,0,1,0,0,0,NA,1,1,"2.47",NA,1,"2.47",NA,1,"2.67",NA,1,0,1,0,0,0,NA
48425,"annual_2023","2023-05-02",0,"in my backyard on the grass",3,1,"4.96",NA,1,"5.11",NA,1,"4.97",NA,1,0,0,0,0,0,NA,3,1,"2.20",NA,1,"1.83",NA,1,"2.28",NA,0,0,1,0,0,0,NA
48438,"annual_2023","2023-05-18",1,"Outside in our backyard.",3,1,"5.89",NA,1,"5.38",NA,1,"4.99",NA,1,0,0,0,0,0,NA,3,1,"2.32",NA,1,"3.46",NA,1,"2.56",NA,1,0,1,0,0,0,NA
48515,"annual_2023","2023-06-02",0,"Front sidewalk from mailbox south",2,1,"07.68",NA,1,"08.25",NA,1,"06.60",NA,0,0,1,0,0,0,NA,2,1,"2.99",NA,1,"3.25",NA,1,"2.98",NA,1,0,1,0,0,0,NA
48516,"annual_2023","2023-05-17",0,"inside on wood flooring",4,1,"3.2",NA,1,"3.0",NA,1,"3.0",NA,0,0,1,0,0,0,NA,3,1,"2.6",NA,1,"2.3",NA,1,"2.2",NA,0,0,1,0,0,0,NA
48519,"annual_2023","2023-05-20",0,"Concrete driveway at home",2,1,"5.38",NA,1,"4.80",NA,1,"4.63",NA,1,0,1,0,0,0,NA,1,1,"2.79",NA,1,"2.69",NA,1,"3.03",NA,1,0,1,0,0,0,NA
48531,"annual_2023","2023-05-15",0,"on my driveway, pavement",3,1,"4.68",NA,1,"4.21",NA,1,"4.73",NA,1,0,1,0,0,0,NA,1,1,"3.55",NA,1,"3.73",NA,1,"2.20",NA,1,0,1,1,0,0,NA
48533,"annual_2023","2023-05-18",1,"A gravel driveway",2,1,"4.13",NA,1,"3.73",NA,1,"3.71",NA,1,0,0,0,0,0,NA,1,1,"2.44",NA,1,"2.75",NA,1,"2.44",NA,0,1,0,0,0,0,NA
48748,"annual_2023","2023-06-01",1,"In my driveway.",3,1,"5.12",NA,1,"5.89",NA,1,"5.11",NA,1,0,1,0,0,0,NA,2,1,"2.70",NA,1,"2.85",NA,1,"2.76",NA,1,0,1,0,0,0,NA
48962,"annual_2023","2023-05-16",0,"in my back yard",3,1,"4.69",NA,1,"4.42",NA,1,"4.24",NA,0,0,0,0,1,0,NA,3,1,"5.14",NA,1,"4.89",NA,1,"4.81",NA,1,0,0,0,0,0,NA
48965,"annual_2023","2023-05-06",0,"Driveway near top. Tarmac surface",2,1,"3.87",NA,1,"3.70",NA,1,"3.74",NA,1,0,0,0,0,0,NA,1,1,"2.67",NA,1,"2.24",NA,1,"1.93",NA,0,0,1,0,0,0,NA
49473,"annual_2023","2023-05-07",0,"In my yard",5,1,"5.37",NA,1,"5.64",NA,1,"5.51",NA,0,0,0,0,1,0,NA,2,1,"2.08",NA,1,"2.12",NA,1,"2.15",NA,0,0,1,1,0,0,NA
49510,"annual_2023","2023-04-23",1,"gate past to start of deck",3,1,"3.3",NA,1,"3.58",NA,1,"3.8",NA,0,0,1,0,0,0,NA,3,1,"3.38",NA,1,"2.77",NA,1,"2.78",NA,0,0,1,0,0,0,NA
49722,"annual_2023","2023-05-08",0,"yard, grass",5,1,"7.45",NA,1,"7.93",NA,1,"7.96",NA,0,1,1,0,0,0,NA,3,1,"7.90",NA,0,NA,"she got distracted by her ball",1,"6.02",NA,0,1,1,0,0,0,NA
49817,"annual_2023","2023-05-13",1,"BACK YARD",3,1,"4.54",NA,1,"4.8",NA,1,"4.6",NA,0,0,1,0,0,0,NA,1,1,"2.21",NA,1,"2.26",NA,1,"2.22",NA,0,1,0,0,0,0,NA
49854,"annual_2023","2023-04-09",0,"outside level driveway concrete",3,1,"3.19",NA,1,"3.57",NA,1,"3.20",NA,1,0,1,0,0,0,NA,4,1,"1.87",NA,1,"1.83",NA,1,"1.48",NA,1,0,1,0,0,0,NA
49882,"annual_2023","2023-05-11",1,"House front driveway, concrete",3,1,"8.21",NA,1,"6.87",NA,1,"6.55",NA,1,0,1,0,0,0,NA,4,1,"4.04",NA,1,"4.35",NA,1,"4.11",NA,1,0,1,0,0,0,NA
49916,"annual_2023","2023-04-07",1,"In my yard. The driveway is gravel.",3,1,"4.82",NA,1,"5.15",NA,1,"5.20",NA,0,0,1,0,0,0,NA,3,1,"3.11",NA,1,"2.97",NA,1,"2.60",NA,0,0,1,0,0,0,NA
49929,"annual_2023","2023-04-29",1,"Driveway concrete",3,1,"4.35",NA,1,"5.08",NA,1,"4.80",NA,0,0,0,0,1,0,NA,1,1,"3.23",NA,1,"3.10",NA,1,"3.02",NA,1,0,0,0,0,0,NA
50086,"annual_2023","2023-04-02",0,"Church gravel parking lot",2,1,"4.23",NA,1,"4.84",NA,1,"5.26",NA,0,0,1,0,0,0,NA,1,1,"2.15",NA,1,"2.38",NA,1,"2.07",NA,0,0,1,0,0,0,NA
50118,"annual_2023","2023-04-22",0,"grass lawn",1,0,NA,"did not do exercise",0,NA,"did not do exercise",0,NA,"Did not do exercise",0,0,0,0,1,0,NA,1,1,"3.1",NA,1,"2.28",NA,1,"2.0",NA,1,0,1,0,0,0,NA
50177,"annual_2023","2023-05-11",0,"on asphalt driveway",2,1,"5.77",NA,1,"5.61",NA,1,"6.35",NA,1,0,0,0,0,0,NA,2,1,"2.84",NA,1,"3.42",NA,1,"3.42",NA,1,0,1,0,0,0,NA
50237,"annual_2023","2023-05-25",1,"Tennis Court - concrete",3,1,"3.31",NA,1,"3.16",NA,1,"3.69",NA,0,1,0,0,0,0,NA,3,1,"2.25",NA,1,"2.18",NA,1,"2.36",NA,0,1,0,0,0,0,NA
50415,"annual_2023","2023-04-15",1,"at a park",5,1,"3.74",NA,1,"3.26",NA,1,"4.06",NA,0,0,0,0,1,0,NA,2,1,"1.67",NA,1,"1.65",NA,1,"1.8",NA,0,0,1,0,0,0,NA
50436,"annual_2023","2023-04-13",1,"in my yard",1,1,"2.49",NA,0,NA,"Stella doesn't understand ""jog"" -- LOL!",0,NA,"Stella doesn't understand ""jog"" -- LOL!",1,0,1,0,0,0,NA,3,1,"1.95",NA,1,"1.90",NA,1,"1.92",NA,1,0,1,0,0,0,NA
50514,"annual_2023","2023-05-14",0,"in my yard on asphalt driveway",1,1,"3.65",NA,1,"3.93",NA,1,"4.01",NA,1,0,0,0,0,0,NA,2,1,"2.38",NA,1,"2.41",NA,1,"2.50",NA,1,0,0,0,0,0,NA
50565,"annual_2023","2023-05-07",0,"in my yard",3,1,"6.60",NA,1,"5.51",NA,1,"4.78",NA,0,0,1,0,0,0,NA,1,1,"3.56",NA,1,"3.52",NA,1,"3.36",NA,1,0,1,0,0,0,NA
50582,"annual_2022","2022-07-20",0,"Backyard, grass and dirt",3,1,"4.34",NA,1,"5.13",NA,1,"4.33",NA,0,0,1,0,0,0,NA,2,1,"1.91",NA,1,"1.59",NA,1,"1.85",NA,0,1,0,0,0,0,NA
50782,"annual_2023","2023-05-25",0,"My yard (grass)",3,1,"3.87",NA,1,"3.99",NA,1,"4.04",NA,1,0,1,0,0,0,NA,2,1,"3.10",NA,1,"3.14",NA,1,"3.13",NA,1,0,1,0,0,0,NA
50920,"annual_2022","2022-07-09",0,"grass and concrete driveway next to my house",5,1,"4.58",NA,1,"4.83",NA,1,"4.33",NA,1,0,1,0,0,0,NA,3,1,"2.17",NA,1,"2.15",NA,1,"2.26",NA,0,0,1,1,0,0,NA
51059,"annual_2022","2022-06-20",1,"driveway - concrete",2,1,"4.76",NA,1,"4.50",NA,1,"4.50",NA,0,0,0,0,1,0,NA,1,1,"3.53",NA,1,"3.13",NA,1,"2.93",NA,0,0,0,0,1,0,NA
51059,"annual_2023","2023-04-02",1,"driveway - concrete",3,1,"4.18",NA,1,"4.38",NA,1,"3.73",NA,1,0,1,0,0,0,NA,3,1,"3.07",NA,1,"2.84",NA,1,"3.00",NA,1,0,1,0,0,0,NA
51076,"annual_2022","2022-06-24",1,"Yard",3,1,"10",NA,1,"11",NA,1,"9",NA,0,1,0,0,0,0,NA,3,1,"4",NA,1,"3.5",NA,1,"4.5",NA,0,1,0,0,0,0,NA
51260,"annual_2023","2023-05-21",0,"In the long skinny yard, on grass.",4,1,"4.00",NA,1,"3.10",NA,1,"3.45",NA,1,0,1,0,0,0,NA,3,1,"2.80",NA,1,"1.71",NA,1,"3.4",NA,1,1,1,0,0,0,NA
51302,"annual_2023","2023-05-14",0,"side of house",1,1,"4.26",NA,1,"5.04",NA,1,"4.40",NA,1,0,0,0,0,0,NA,1,1,"2.59",NA,1,"2.69",NA,1,"2.96",NA,1,0,0,0,0,0,NA
51313,"annual_2023","2023-05-26",0,"home driveway, asphalt",3,1,"6.63",NA,1,"7.12",NA,1,"6.12",NA,1,0,1,0,0,0,NA,3,1,"2.73",NA,1,"2.63",NA,1,"2.70",NA,1,0,1,0,0,0,NA
51503,"annual_2023","2023-05-16",0,"in my yard on grass",4,1,"6.23",NA,1,"6.43",NA,1,"5.63",NA,0,0,1,0,0,0,NA,3,1,"1.82",NA,1,"1.85",NA,1,"1.74",NA,0,0,1,0,0,0,NA
