"dog_id","Sample_Year","DAP_Sample_ID","krt_cbc_total_wbcs","krt_cbc_abs_metamyelocytes","krt_cbc_abs_bands","krt_cbc_abs_neutrophils","krt_cbc_abs_lymphocytes","krt_cbc_abs_monocytes","krt_cbc_abs_eosinophils","krt_cbc_abs_basophils","krt_cbc_abs_other_cells","krt_cbc_rel_metamyelocytes","krt_cbc_rel_bands","krt_cbc_rel_neutrophils","krt_cbc_rel_lymphocytes","krt_cbc_rel_monocytes","krt_cbc_rel_eosinophils","krt_cbc_rel_basophils","krt_cbc_rel_other_cells","krt_cbc_rbc","krt_cbc_hgb","krt_cbc_hct","krt_cbc_pcv","krt_cbc_mcv","krt_cbc_mch","krt_cbc_mchc","krt_cbc_rdw","krt_cbc_plt","krt_cbc_mpv","krt_cbc_pct","krt_cbc_plt_quant","krt_cbc_plt_morph","krt_cbc_plt_morph_2","krt_cbc_plt_morph_num","krt_cbc_plt_morph_num_2","krt_cbc_nucleated_rbcs","krt_cbc_retic_per","krt_cbc_retic_abs","krt_cbc_rbc_morph","krt_cbc_rbc_morph_2","krt_cbc_rbc_morph_3","krt_cbc_rbc_morph_num","krt_cbc_rbc_morph_num_2","krt_cbc_rbc_morph_num_3","krt_cbc_wbc_morph","krt_cbc_wbc_morph_2","krt_cbc_wbc_morph_num","krt_cbc_hemoparasites","krt_cbc_test_comments"
43163,"precision_1","43163-precision_1-CBC",4.99,0,0,2.84,1.65,0.15,0.35,0,0,0,0,57,33,3,7,0,0,6.92,17,50,NA,72.3,24.6,34,12,NA,22,0.32,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.56,38.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
43163,"precision_2","43163-precision_2-CBC",7.11,0,0,4.62,1.35,0.14,1,0,0,0,0,65,19,2,14,0,0,6.49,16,48.3,NA,74.4,24.7,33.1,12,201,12.1,0.24,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.28,18.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
43622,"precision_1","43622-precision_1-CBC",10.38,0,0,6.64,2.18,0.62,0.93,0,0,0,0,64,21,6,9,0,0,8.3,18.7,56.6,NA,68.2,22.5,33,12.6,264,10.6,0.28,"Appear Adequate",NA,NA,NA,NA,NA,0.61,50.3,"Crenation",NA,NA,"1+",NA,NA,"Reactive Lymphocytes",NA,"Rare","None Observed",NA
43622,"precision_2","43622-precision_2-CBC",10.47,0,0,6.91,2.41,0.73,0.42,0,0,0,0,66,23,7,4,0,0,8.06,18.2,55.2,NA,68.5,22.6,33,12.5,287,13.5,0.39,"Appear Adequate",NA,NA,NA,NA,NA,0.82,66.3,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
43806,"precision_1","43806-precision_1-CBC",6.77,0,0,5.21,0.95,0.27,0.34,0,0,0,0,77,14,4,5,0,0,7.41,18.1,54,NA,72.9,24.4,33.5,13.1,262,10,0.26,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.82,60.7,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
43835,"precision_1","43835-precision_1-CBC",6.77,0,0,4.74,1.42,0.27,0.34,0,0,0,0,70,21,4,5,0,0,7.69,19,56,NA,72.8,24.7,33.9,12.5,NA,17.7,0.13,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.81,62,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
43835,"precision_2","43835-precision_2-CBC",8.57,0,0,6.51,1.46,0.34,0.26,0,0,0,0,76,17,4,3,0,0,6.77,16.6,50,50,73.9,24.5,33.2,12.8,239,15,0.36,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.98,66.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44305,"precision_1","44305-precision_1-CBC",10.55,0,0,7.07,3.38,0.11,0,0,0,0,0,67,32,1,0,0,0,7.23,17.5,50.9,NA,70.4,24.2,34.4,11.9,300,16.2,0.49,"Appear Adequate",NA,NA,NA,NA,NA,1.05,75.8,"Crenation","Polychromasia",NA,"3+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
44305,"precision_2","44305-precision_2-CBC",6.71,0,0,4.76,1.34,0.27,0.34,0,0,0,0,71,20,4,5,0,0,7.45,17.9,54.9,NA,73.7,24,32.6,11.3,297,14.6,0.43,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.35,25.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44391,"precision_1","44391-precision_1-CBC",9.06,0,0,6.43,1.63,0.63,0.36,0,0,0,0,71,18,7,4,0,0,6.56,15.9,46.7,NA,71.2,24.2,34,11.5,217,18,0.39,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.32,20.8,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44391,"precision_2","44391-precision_2-CBC",9.54,0,0,6.39,1.34,0.86,0.95,0,0,0,0,67,14,9,10,0,0,6.51,17.1,48,48,73.7,26.3,35.6,11.2,NA,15.7,0.32,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,0.32,20.6,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
44391,"precision_3","44391-precision_3-CBC",7.85,0,0,5.73,1.88,0,0.24,0,0,0,0,73,24,0,3,0,0,6.49,15.8,49,49,75.5,24.3,32.2,10.9,173,18.8,0.32,"Appear Adequate",NA,NA,NA,NA,NA,0.99,64.2,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
44534,"precision_1","44534-precision_1-CBC",7.05,0,0,4.37,2.19,0.35,0.14,0,0,0,0,62,31,5,2,0,0,7.24,17.8,52.3,NA,72.2,24.6,34,12.2,206,8.6,0.18,"Appear Adequate",NA,NA,NA,NA,NA,0.52,37.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44534,"precision_2","44534-precision_2-CBC",6.1,0,0,4.21,1.34,0.55,0,0,0,0,0,69,22,9,0,0,0,7.18,16.9,49,49,68.2,23.5,34.5,13,299,13.9,0.42,"Appear Adequate",NA,NA,NA,NA,NA,0.41,29.6,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
44714,"precision_1","44714-precision_1-CBC",8.85,0,0,5.93,1.5,1.06,0.35,0,0,0,0,67,17,12,4,0,0,6.99,18.2,53.3,NA,76.3,26,34.1,12.4,264,8.7,0.23,"Appear Adequate",NA,NA,NA,NA,NA,0.94,66,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44714,"precision_2","44714-precision_2-CBC",7.72,0,0,5.02,1.62,0.46,0.62,0,0,0,0,65,21,6,8,0,0,6.85,17.4,53.2,NA,77.7,25.4,32.7,12.6,276,11,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.63,42.9,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44749,"precision_1","44749-precision_1-CBC",6.96,0,0,5.92,0.7,0.21,0.14,0,0,0,0,85,10,3,2,0,0,5.87,14.6,44.4,NA,75.6,24.9,32.9,12.2,190,14.1,0.27,"Appear Adequate",NA,NA,NA,NA,NA,0.47,27.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44749,"precision_2","44749-precision_2-CBC",6.8,0,0,4.9,1.56,0.2,0.14,0,0,0,0,72,23,3,2,0,0,6.32,15.8,50.2,NA,79.4,25,31.5,12.1,243,16.7,0.41,"Appear Adequate",NA,NA,NA,NA,NA,0.63,40,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. If clinically indicated, repeat CBC on a new sample is recommended. "
44838,"precision_1","44838-precision_1-CBC",7.29,0,0,4.08,2.41,0.29,0.51,0,0,0,0,56,33,4,7,0,0,7.64,18.8,56.2,NA,73.6,24.6,33.5,12.1,225,17.1,0.39,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.11,85.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
44838,"precision_2","44838-precision_2-CBC",9.34,0,0,6.35,1.4,0.37,1.21,0,0,0,0,68,15,4,13,0,0,7.91,18.5,54,54,68.3,23.4,34.3,12.4,328,12.6,0.41,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.37,108,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Only rare Polychromasia seen"
44899,"precision_1","44899-precision_1-CBC",10.03,0,0,6.12,3.41,0.2,0.3,0,0,0,0,61,34,2,3,0,0,7.74,18.7,54.6,NA,70.5,24.2,34.2,14.7,NA,13.1,0.28,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.24,96,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
44899,"precision_2","44899-precision_2-CBC",9.56,0,0,5.54,2.68,0.67,0.67,0,0,0,0,58,28,7,7,0,0,7.93,17.4,53,53,66.8,21.9,32.8,18.9,NA,14.4,0.41,"Appear Adequate","Clumped","Enlarged","Moderate","1+",NA,1.2,95.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
45000,"precision_1","45000-precision_1-CBC",6.27,0,0,4.39,1.63,0.06,0.13,0.06,0,0,0,70,26,1,2,1,0,7,16.6,52,NA,74.3,23.7,31.9,12.2,336,9.1,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.86,60,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45000,"precision_2","45000-precision_2-CBC",8.12,0,0,5.93,0.89,0.16,1.14,0,0,0,0,73,11,2,14,0,0,6.77,16.3,48.7,NA,71.9,24.1,33.5,12.6,290,8.6,0.25,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.41,27.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45026,"precision_1","45026-precision_1-CBC",7.39,0,0,4.58,2.14,0.22,0.44,0,0,0,0,62,29,3,6,0,0,6.63,17.2,49,49,73.9,25.9,35.1,12.3,273,13.3,0.36,"Appear Adequate",NA,NA,NA,NA,NA,0.36,23.9,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45026,"precision_2","45026-precision_2-CBC",6.06,0,0,3.94,1.52,0.12,0.48,0,0,0,0,65,25,2,8,0,0,7.4,17.4,52,52,70.3,23.5,33.5,11.8,328,14,0.46,"Appear Adequate",NA,NA,NA,NA,NA,0.89,65.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45108,"precision_1","45108-precision_1-CBC",5.15,0,0,3.14,1.34,0.36,0.31,0,0,0,0,61,26,7,6,0,0,7.1,17.6,53,NA,74.6,24.8,33.2,12.1,NA,28.2,0.2,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.48,34,"Crenation",NA,NA,"4+",NA,NA,"Dohle Bodies",NA,"2+","None Observed",NA
45108,"precision_2","45108-precision_2-CBC",4.42,0,0,2.96,1.37,0.04,0.04,0,0,0,0,67,31,1,1,0,0,7.64,19.5,60,60,78.5,25.5,32.5,11.8,NA,22.6,0.15,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.58,44.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
45417,"precision_1","45417-precision_1-CBC",8.45,0,0,5.75,1.77,0.51,0.42,0,0,0,0,68,21,6,5,0,0,7.24,17.6,52,52,71.8,24.3,33.8,12.1,NA,16.2,0.6,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.03,74.2,"Crenation","Lipemia Artifacts Observed",NA,"1+",NA,NA,"Dohle Bodies",NA,"1+","None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
45445,"precision_1","45445-precision_1-CBC",7.64,0,0,5.12,1.38,0.61,0.53,0,0,0,0,67,18,8,7,0,0,7.16,16.4,50.2,NA,70.1,22.9,32.7,11.7,318,7.8,0.25,"Appear Adequate",NA,NA,NA,NA,NA,0.44,31.8,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45445,"precision_2","45445-precision_2-CBC",7.17,0,0,4.88,1.51,0.36,0.43,0,0,0,0,68,21,5,6,0,0,6.54,15.3,46,NA,70.3,23.4,33.3,12.1,330,8.6,0.28,"Appear Adequate",NA,NA,NA,NA,NA,0.26,16.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45473,"precision_1","45473-precision_1-CBC",4.3,0,0,2.32,1.46,0.26,0.26,0,0,0,0,54,34,6,6,0,0,7.6,18.9,58.1,NA,76.4,24.9,32.5,11.8,174,16.2,0.28,"Appear Adequate","Enlarged",NA,"1+",NA,NA,1.19,90.1,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
45473,"precision_2","45473-precision_2-CBC",4.74,0,0,2.94,1.61,0.14,0.05,0,0,0,0,62,34,3,1,0,0,6.88,16.4,51.8,NA,75.3,23.8,31.7,13.5,228,24.4,0.56,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.96,134.8,"Crenation","Polychromasia",NA,"4+","1+",NA,"Unremarkable",NA,NA,"None Observed","There is a reticulocytosis without an apparent anemia. General considerations include early or resolving anemia from blood loss or hemolysis, cardiac or pulmonary disease. In addition, reticulocytosis without anemia has been associated with dogs on anti-inflammatory drugs and with osteoarthritis. Serial monitoring of these values may clarify the clinical significance of the reticulocytosis."
45500,"precision_1","45500-precision_1-CBC",6.75,0,0,4.73,1.28,0.27,0.47,0,0,0,0,70,19,4,7,0,0,6.07,14.8,43.8,NA,72.2,24.4,33.8,11.2,229,13.3,0.3,"Appear Adequate",NA,NA,NA,NA,NA,0.32,19.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45500,"precision_2","45500-precision_2-CBC",5.83,0,0,4.14,1.11,0.41,0.17,0,0,0,0,71,19,7,3,0,0,6.58,16.9,49.6,NA,75.4,25.7,34.1,11.5,313,14.9,0.47,"Appear Adequate",NA,NA,NA,NA,NA,0.56,36.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45508,"precision_1","45508-precision_1-CBC",11.59,0,0,9.74,1.62,0.23,0,0,0,0,0,84,14,2,0,0,0,7.17,18.3,53.7,NA,74.9,25.5,34.1,12.3,NA,8.7,0.27,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.19,85,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45508,"precision_2","45508-precision_2-CBC",12.24,0,0,10.16,1.1,0.61,0.37,0,0,0,0,83,9,5,3,0,0,7.03,18.2,56.2,NA,79.9,25.9,32.4,12.6,279,14.4,0.4,"Appear Adequate","Clumped",NA,"Moderate",NA,NA,1.3,91.6,"Crenation","Polychromasia",NA,"1+","1+",NA,"Unremarkable",NA,NA,"None Observed","Platelet clumps are present on the smear and can falsely decrease both the automated and estimated platelet counts. The platelet count given should be considered a minimum. A new sample is required for an accurate platelet count."
45596,"precision_1","45596-precision_1-CBC",10.68,0,0,7.8,2.35,0.32,0.21,0,0,0,0,73,22,3,2,0,0,7,17.4,54,NA,77.1,24.9,32.2,11.2,346,10.5,0.36,"Appear Adequate",NA,NA,NA,NA,NA,0.66,46.3,"Crenation",NA,NA,"4+",NA,NA,"See Comments",NA,NA,"None Observed","Many of the WBCs in this sample are deteriorated due to artifact (aging, temperature, mechanical rupture, etc.) and an accurate WBC morphology could not be obtained. It is recommended to submit 2-3 air dried smears prepared at the time of blood collection."
45596,"precision_2","45596-precision_2-CBC",8.95,0,0,6.62,1.7,0.45,0.18,0,0,0,0,74,19,5,2,0,0,7.44,17.9,55.9,NA,75.1,24.1,32,12.2,334,11.3,0.38,"Appear Adequate",NA,NA,NA,NA,NA,1.23,91.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
45918,"precision_1","45918-precision_1-CBC",10.93,0,0,6.45,2.73,1.2,0.55,0,0,0,0,59,25,11,5,0,0,6.55,16.2,47,NA,71.8,24.7,34.5,11.8,239,10.4,0.25,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.32,86.6,"Unremarkable",NA,NA,NA,NA,NA,"Reactive Lymphocytes",NA,"1+","None Observed",NA
45918,"precision_2","45918-precision_2-CBC",10.51,0,0,5.57,3.99,0.53,0.42,0,0,0,0,53,38,5,4,0,0,5.91,15.4,44.8,NA,75.8,26.1,34.4,11.7,332,13.8,0.46,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.36,80.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
46092,"precision_1","46092-precision_1-CBC",14.03,0,0,12.07,1.4,0.28,0.28,0,0,0,0,86,10,2,2,0,0,6.41,16.4,51.4,NA,80.2,25.6,31.9,12.1,432,9.7,0.42,"Appear Adequate",NA,NA,NA,NA,1,1.63,104.5,"Crenation","Polychromasia",NA,"3+","1+",NA,"Unremarkable",NA,NA,"None Observed",NA
46602,"precision_1","46602-precision_1-CBC",5.08,0,0,3.4,1.42,0.15,0.1,0,0,0,0,67,28,3,2,0,0,6.6,15.6,52,52,78.8,23.6,30,12.2,237,10.4,0.25,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.13,8.4,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
46602,"precision_2","46602-precision_2-CBC",5.63,0,0,3.83,1.63,0,0.17,0,0,0,0,68,29,0,3,0,0,7.61,17.2,54.4,NA,71.5,22.6,31.6,14,366,12.5,0.46,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.79,60.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
47042,"precision_1","47042-precision_1-CBC",9.34,0,0,7.01,2.05,0.28,0,0,0,0,0,75,22,3,0,0,0,7.05,17.6,50.7,NA,71.9,25,34.7,12.1,307,14.7,0.38,"Appear Adequate",NA,NA,NA,NA,NA,0.61,42.9,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Manual platelet count"
47042,"precision_2","47042-precision_2-CBC",8.05,0,0,6.36,0.97,0.48,0.24,0,0,0,0,79,12,6,3,0,0,7.85,19.1,58.6,NA,74.6,24.3,32.6,12.1,356,12.7,0.45,"Appear Adequate",NA,NA,NA,NA,NA,0.69,53.9,"Crenation",NA,NA,"2+",NA,NA,"Dohle Bodies",NA,"1+","None Observed",NA
47463,"precision_1","47463-precision_1-CBC",8.11,0,0,5.19,2.27,0.41,0.24,0,0,0,0,64,28,5,3,0,0,7.65,18.4,56.2,NA,73.5,24.1,32.7,11.7,NA,13.5,0.58,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.02,78.2,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","Platelets were clumped on blood smear, but numbers appear to be at least adequate."
47463,"precision_2","47463-precision_2-CBC",4.37,0,0,1.88,2.27,0.22,0,0,0,0,0,43,52,5,0,0,0,7.99,19.6,57.6,NA,72.1,24.5,34,12,58,32,0.19,"Appear Decreased",NA,NA,NA,NA,NA,1.09,86.8,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
47918,"precision_1","47918-precision_1-CBC",5.75,0,0,3.39,1.78,0.4,0.17,0,0,0,0,59,31,7,3,0,0,8.01,19.7,59.7,NA,74.5,24.6,33,12,185,20.3,0.38,"Appear Adequate",NA,NA,NA,NA,NA,1.07,85.8,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
47918,"precision_2","47918-precision_2-CBC",8.26,0,0,4.96,2.73,0.41,0.17,0,0,0,0,60,33,5,2,0,0,8.51,21,62,NA,72.9,24.7,33.9,13.3,312,17.1,0.53,"Appear Adequate","Clumped",NA,"Mild",NA,NA,1.02,87,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
47979,"precision_1","47979-precision_1-CBC",6.91,0,0,5.39,0.83,0.28,0.41,0,0,0,0,78,12,4,6,0,0,7.69,18.5,55.8,NA,72.6,24.1,33.2,11.9,272,12.7,0.34,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.74,57.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48035,"precision_1","48035-precision_1-CBC",8.13,0,0,6.83,0.49,0.16,0.65,0,0,0,0,84,6,2,8,0,0,7.93,19,54.5,NA,68.7,24,34.9,12.5,NA,16.8,0.25,"Appear Adequate","Clumped",NA,"Marked",NA,2,1.27,100.5,"Crenation","Polychromasia",NA,"4+","1+",NA,"Dohle Bodies",NA,"1+","None Observed",NA
48107,"precision_1","48107-precision_1-CBC",7.42,0,0,4.38,1.71,0.52,0.82,0,0,0,0,59,23,7,11,0,0,7.63,19.1,57.7,NA,75.6,25,33.1,12,208,11.7,0.24,"Appear Adequate",NA,NA,NA,NA,NA,0.5,38.4,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48107,"precision_2","48107-precision_2-CBC",7.59,0,0,3.95,2.58,0.3,0.76,0,0,0,0,52,34,4,10,0,0,7.11,18,53.5,NA,75.2,25.3,33.6,12.1,216,9.8,0.21,"Appear Adequate",NA,NA,NA,NA,NA,0.35,25,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48279,"precision_1","48279-precision_1-CBC",5.74,0,0,3.73,1.32,0.17,0.52,0,0,0,0,65,23,3,9,0,0,7.05,17.1,51.6,NA,73.2,24.3,33.1,13,286,12,0.34,"Appear Adequate",NA,NA,NA,NA,NA,0.99,69.5,"Unremarkable",NA,NA,NA,NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48334,"precision_1","48334-precision_1-CBC",8.48,0,0,7.12,0.76,0.25,0.34,0,0,0,0,84,9,3,4,0,0,7.05,18,53.7,NA,76.2,25.5,33.5,12.1,343,8.2,0.28,"Appear Adequate",NA,NA,NA,NA,NA,0.5,35.5,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48334,"precision_2","48334-precision_2-CBC",10.63,0,0,8.08,1.59,0.53,0.43,0,0,0,0,76,15,5,4,0,0,7.06,17.9,52.2,NA,73.9,25.4,34.3,12.1,326,11.5,0.38,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.65,46.1,"Crenation",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48702,"precision_1","48702-precision_1-CBC",11.74,0,0,6.81,3.05,1.29,0.59,0,0,0,0,58,26,11,5,0,0,6.63,15.8,46.3,NA,69.8,23.8,34.1,11.5,180,9.6,0.17,"Appear Adequate",NA,NA,NA,NA,1,0.3,20.1,"Crenation",NA,NA,"2+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48702,"precision_2","48702-precision_2-CBC",10.25,0,0,4.72,4.31,1.13,0.1,0,0,0,0,46,42,11,1,0,0,6.95,16.1,49.6,NA,71.4,23.2,32.5,11.9,275,14,0.38,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.63,44.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
48945,"precision_1","48945-precision_1-CBC",5.1,0,0,3.42,1.33,0.1,0.26,0,0,0,0,67,26,2,5,0,0,7.04,17.7,54,NA,76.7,25.1,32.8,11.7,375,11.2,0.42,"Appear Adequate",NA,NA,NA,NA,NA,1.29,91.1,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
49046,"precision_1","49046-precision_1-CBC",8.42,0,0,5.98,1.68,0,0.76,0,0,0,0,71,20,0,9,0,0,7.91,19.6,58.8,NA,74.3,24.8,33.3,12,262,7.8,0.2,"Appear Adequate",NA,NA,NA,NA,NA,0.54,42.7,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
49046,"precision_2","49046-precision_2-CBC",8.42,0,0,6.15,1.43,0.08,0.76,0,0,0,0,73,17,1,9,0,0,8.02,19.3,58.8,NA,73.3,24.1,32.8,12.1,NA,12.7,0.49,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.01,80.6,"Crenation","Lipemia Artifacts Observed","See Comments","3+",NA,NA,"Unremarkable",NA,NA,"None Observed","Hemolysis is present in this sample. Hemolysis can affect automated parameters related to RBCs and can distort the microscopic appearance of RBCs. Therefore, the automated data should be interpreted with slight caution in this case. Additionally, the RBC morphology could not be fully assessed in this sample. If clinically indicated, repeat CBC on a new sample is recommended. Lipemia is present in this sample and can distort the appearance of red blood cells for microscopic evaluation. The red blood cell morphology could not be fully assessed in this patient due to the lipemia. If clinically indicated, repeat analysis on a fasted sample is recommended."
49073,"precision_1","49073-precision_1-CBC",4.58,0,0,2.89,1.01,0.32,0.37,0,0,0,0,63,22,7,8,0,0,9.46,21.9,67.1,NA,70.9,23.2,32.6,12.6,NA,18.1,0.19,"Appear Adequate","Clumped",NA,"Marked",NA,NA,0.64,60.4,"Crenation",NA,NA,"3+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
49073,"precision_2","49073-precision_2-CBC",5.49,0,0,3.51,0.99,0.33,0.66,0,0,0,0,64,18,6,12,0,0,8.49,20.7,61.6,NA,72.6,24.4,33.6,13.2,253,16.5,0.42,"Appear Adequate","Clumped",NA,"Mild",NA,NA,0.7,59.3,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
49479,"precision_1","49479-precision_1-CBC",18.16,0,0,15.8,1.09,1.27,0,0,0,0,0,87,6,7,0,0,0,5.16,12.9,37.3,NA,72.3,25,34.6,13.6,766,6.5,0.5,"Appear Increased",NA,NA,NA,NA,NA,1.7,87.7,"Howell Jolly Bodies","Crenation",NA,"1+","2+",NA,"Unremarkable",NA,NA,"None Observed",NA
49479,"precision_2","49479-precision_2-CBC",8.73,0,0,5.15,2.18,0.7,0.7,0,0,0,0,59,25,8,8,0,0,5.81,14.6,45.2,NA,77.8,25.1,32.3,11.8,664,8,0.53,"Appear Increased",NA,NA,NA,NA,NA,0.99,57.4,"Crenation","Howell Jolly Bodies",NA,"4+","1+",NA,"Dohle Bodies",NA,"2+","None Observed",NA
49479,"precision_3","49479-precision_3-CBC",12.69,0,0,8.12,3.81,0.51,0.25,0,0,0,0,64,30,4,2,0,0,5.78,15,45.1,NA,78,26,33.3,13.2,1026,7.6,0.78,"Appear Increased",NA,NA,NA,NA,NA,1.17,67.6,"Crenation",NA,NA,"4+",NA,NA,"Unremarkable",NA,NA,"None Observed","plt count verified manually"
49565,"precision_1","49565-precision_1-CBC",10.68,0,0,7.8,2.14,0.32,0.43,0,0,0,0,73,20,3,4,0,0,6.32,16.8,48.4,NA,76.6,26.6,34.7,12.6,NA,9.7,0.3,"Appear Adequate","Clumped",NA,"Marked",NA,NA,1.51,95.5,"Polychromasia",NA,NA,"1+",NA,NA,"Unremarkable",NA,NA,"None Observed",NA
